codigo1;descricao1;codigo2;descricao2;codigo3;descricao3;codigo4;descricao4;est_atend;Un_med;Un_con;Fator;Est_aqui;Capacidade;Ciclo;Velocidade;Acessorios
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT304R;ESFREBOM SACO PARA LIXO ALM 100L PRETO;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT305;ESFREBOM SACO P/ LIXO ROLO 15L 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT3050B;ESCOVA MULTIUSO;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT3050D;ESCOVA PLASTICA MULTIUSO DIA 1X36;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT3050WM;ESCOVA ROUPA GV 1X36;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT305R;ESFREBOM SACO PARA LIXO RL 15L AZUL;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT306;ESFREBOM SACO P/ LIXO ROLO 30L 1X12;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT306R;ESFREBOM SACO PARA LIXO RL 30L AZUL;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT307;ESFREBOM SACO P/ LIXO ROLO 50L 1X12;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT307R;ESFREBOM SACO PARA LIXO RL 50L AZUL;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT308;ESFREBOM SACO P/ LIXO ROLO 100L 1X12;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT308R;ESFREBOM SACO PARA LIXO RL 100L AZUL;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT309;ESFREBOM SACO P/ LIXO ROLO SUST 30L 1X10;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT310;ESFREBOM SACO P/ LIXO ROLO SUST 50L 1X10;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT311;ESFREBOM SACO P/ LIXO ROLO PIA 8L 1X25;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT311R;ESFREBOM SACO PARA LIXO PIA E BANHEIRO 8;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT312;ESFREBOM SACO P/ LIXO ROLO 150L 1X12;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT313;ESFREBOM SACO P/ LIXO ROLO 200L 1X12;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT314;ESFREBOM SACO P/ LIXO ALMOFADA 150L 1X12;;;;;;1;;;;;
PRP108;SACOS PARA LIXO;BT0008;ESFREBOM;BT315;ESFREBOM SACO P/ LIXO ALMOFADA 200L 1X12;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT319/3;"ATLAS TRINCHA 1""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT319/4;"ATLAS TRINCHA 1 1/2""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT319/5;"ATLAS TRINCHA 2""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT319/6;"ATLAS TRINCHA 2 1/2""";;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT3310;CORDA P/VARAL SEK EXTRA FORTE 10M 1x12x6;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT331012;CORDA P/ VARAL SEK EXTRAFORTE 10M1X12X12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT33102;CORDA P/VARAL SEK EXTRA FORTE 10M 1X12X2;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT3315;CORDA P/ VARAL SEK EXTRA FORTE 15M1x12x6;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT331512;CORDA P/VARAL SEK EXTRA FORTE15M 1x12x12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT33152;CORDA P/VARAL SEK EXTRA FORTE 15M 1X12X2;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT3501;ESFREBOM PRENDEDOR PLASTICO SIMPLES 1X24;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT3502;ESFREBOM PRENDEDOR PLASTICO REFORC 1X24;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0008;ESFREBOM;BT3503;ESFREBOM PRENDEDOR PLASTIC EMBORRA 1X24#;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT396/3;"ATLAS TRINCHA 1""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT396/4;"ATLAS TRINCHA 1 1/2""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT396/5;"ATLAS TRINCHA 2""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT396/6;"ATLAS TRINCHA 2 1/2""";;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT400/23SR;ATLAS GARFO GAIOLA SR 23CM;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT406/15A;ATLAS ROLO ESPUMA 15CM;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT406/2;ATLAS MINI ROLO DUPLO PINTA GRADE;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT406/23A;ATLAS ROLO ESPUMA 23CM;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT406/5A;ATLAS ROLO ESPUMA 5CM;;;;;;1;;;;;
PRP127;ATLAS;BT0013;LINHA PROFISSIONAL;BT406/9A;ATLAS ROLO ESPUMA 9CM;;;;;;1;;;;;
PRP046;PANOS;BT0042;BETTANIN GT;BT407;GT PANO ULTRA SECAGEM MICROFIBRA 1X24;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0060;JEITOSA;BT4072;JEITOSA VASSOURA MULTIUSO - 1X15;;;;;;1;;;;;
PRP067;VASSOURAS SINTETICAS;BT0052;MARCA PROPRIA;BT4072WM;VASSOURA OPP MULTIUSO 1x15;;;;;;1;;;;;
PRP079;LUVAS;BT0042;BETTANIN GT;BT408;GT LUVA AUTOMOTIVA MICROFIBRA 1X6;;;;;;1;;;;;
PRP025;ESPONJAS;BT0042;BETTANIN GT;BT409;GT ESPONJA ULTRA LIMPEZA MICROFIBRA 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0042;BETTANIN GT;BT410;GT LAVA CAR DETERGENTE AUTOMOTIVO 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;BT42C;NOVICA CABO DE ACO EDICAO COME COPA 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;BT42L;NOVICA CABO DE ACO EDICAO COME LUXO 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;BT42N;NOVICA CABO DE ACO EDICAO COME NEON 1X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT4450E;MAXBRILL ESPONJA MULTI C/4 ABRASIV 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0060;JEITOSA;BT4451;JEITOSA ESPONJA MULTIUSO UNITARIA 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT45010;ESFREBOM ESPONJA MULTI L12P10 ABRASI1X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT45010294;ESFREBOM ESPONJA CAIXA PALLET - 1X294;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT45010D44;ESFREBOM ESPONJA MULTI L12P10 ABRASI1X44;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4503453;ESFREBOM MULTI C/ESFREB LIMP PESADA 1X80;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4503456;ESFREBOM MULTI C/ESFREBOM NAO RISCA 1X80;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT450360NB;ESPONJA MULTIUSO TACA INBRISA 1X360;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4504;ESFREBOM ESPONJA MULTI C/4 ABRASIV 1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4508;ESFREBOM ESPONJA MULTIUSO L8P6 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT450D90;ESFREBOM ESPONJA MULTI PDQ ABRASIV1X90;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT45103B;ESPONJA MULTIUSO COM 3UNI;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;BT451044;BRILHUS ESPONJA MULTIUSO EMB ECON 1X60CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;BT4514;BRILHUS ESPONJA MULTI L4P3 ABRASIV 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;BT4514D144;BRILHUS DISPLAY ESPONJA MULTI L4P3 1X144;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT451B;ESPONJA MULTIUSO UNITARIA;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;BT451D300;BRILHUS DISPLAY ESPONJA MULTI UNI 1X300;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4544120;ESFREBOM ESPONJA MULTI L4P3 ABRASIV1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT455;ESFREBOM PROT UNHAS ANAT NAO RISCA 1x60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4553;ESFR PROT UNHAS ANT N RISCA EMB ECON1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT456360NB;ESPONJA NAO RISCA TACA INBRISA 1X360;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4563D120;ESFREBOM ESPONJA NAO RISCA ECON. 1X120;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4566;ESFREBOM ESPONJA NAO RISCA L3P2 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT457;ESFREBOM ESPONJA MAGICA C/2 UNI 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT459;ESFREBOM FIBRA ABRASIVA MULT 3 UNI 1X24;;;;;;1;;;;;
PRP077;CABOS;BT0033;CABOS;BT45AT;NOVICA CABO EXTENSOR DE ACO 1,6M 1X12;;;;;;1;;;;;
PRP077;CABOS;BT0024;NOVICA;BT45H;#NOVICA CABO EXTENSOR CONCEPT 1X12#;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4600;ESFREBOM DESENGORDUR LIQ SQUE 500ML 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4601;ESFREBOM DESENGORDUR LIQ SPRAY 500ML1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4610;ESFREBOM LIMPA INOX LIQ SPRAY 300ML 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4620;ESFREBOM LIMPA FORNO LIQ SPRAY 300ML1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4630;ESFREBOM LIMPA VIDRO LIQ SPRAY 500ML1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4640;ESFREBOM SUPERFICIES LIQ SPRAY 500ML1X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT464EN;ESPONJA DE BANHO INFANTIL ENLACE 12X12X1;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT464PR;ESPONJA DE BANHO INFANTIL PRATIK 12X12X1;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT464SM;ESPONJA DE BANHO INFANTIL SMART 12X12X1;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4650;ESFREBOM SAPONACEO ORIGINAL 300ML1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4651;ESFREBOM SAPONACEO CITRUS 300ML1X12;;;;;;1;;;;;
PRP156;WIPES;BT0008;ESFREBOM;BT4660;ESFREBOM PANO UMIDO COZINHA PACK 1X24;;;;;;1;;;;;
PRP156;WIPES;BT0008;ESFREBOM;BT4661;ESFREBOM PANO UMIDO COZINHA TUBO 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0008;ESFREBOM;BT4670;ESFREBOM TIRA LIMO MOFO SPRAY 500ML1X12;;;;;;1;;;;;
PRP156;WIPES;BT0008;ESFREBOM;BT4680;ESFREBOM PANO UMIDO MULTIUSO PACK 1X24;;;;;;1;;;;;
PRP156;WIPES;BT0008;ESFREBOM;BT4681;ESFREBOM PANO UMIDO MULTIUSO TUBO 1X12;;;;;;1;;;;;
PRP156;WIPES;BT0008;ESFREBOM;BT4690;ESFREBOM PANO UMIDO BANHEIRO PACK 1X24;;;;;;1;;;;;
PRP156;WIPES;BT0008;ESFREBOM;BT4691;ESFREBOM PANO UMIDO COZINHA TUBO 1X12;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0059;SANILUX;BT479;SANILUX DESENTUPIDOR SANITAR BORRACH 1X6;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT480;ESFREBOM ESPONJA C/ DISPENSER PLAST 1X8;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT480R;ESFREBOM REFIL ESPONJA C/ DISPENSER 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4812;ESFREBOM ESPONJA NAO RISC COLOR C/2 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0052;MARCA PROPRIA;BT481360NB;ESPONJA NAO RISCA TACA COLOR INBRI 1X360;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4822;ESFREBOM ESPONJA NAO RISCA DOTS C/2 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4832;ESFREBOM ESPONJA MULTIUSO DOTS C/2 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT484;ESFREBOM ESPONJA PRATEADA UNITARIA 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4843;ESFREBOM ESPONJA PRATEADA COM 3 1X60CJ;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT485;ESPONJA ACO INOX 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4862;ESFREBOM ESPONJA BANHEIRO C/ABRASIV 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;BT487;BRILHUS ESPONJA PROT UNHAS ABRASIV 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0061;BRILHUS;BT4873;BRILHUS ESPONJA PROT-UNHAC/3 ABRASIV1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT488;ESFREBOM ESPONJA GRILL 1X24;;;;;;1;;;;;
PRP025;ESPONJAS;BT0008;ESFREBOM;BT4882;ESFREBOM ESPONJA LIMPA GRILL 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT490556;ESFREBOM PANO MULTIUSO AZUL 1 X 36;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT490557;ESFREBOM PANO MULTIUSO ALMOF L7P5 AZ1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT490566;ESFREBOM PANO MULTIUSO VERMELHO 1 X 36;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT490576;ESFREBOM PANO MULTIUSO VERDE 1 X 36;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT49058;PANO SEK MULT FRAGRANCIA ALOE VERA 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT49059;PANO SEK MULTIUSO FRAGRANCIA MACA 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT49060;ESFREBOM PANO MULTIUSO ALMOF PRATA 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT49067;ESFREBOM PANO MULTIUSO ROLO ECON AZ 1X12;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4934;ESFREBOM PANO LIMPATUDO 1 X 15;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4943;PANO SEK ESPONJA VEGETAL (3UNID) 1x24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4963;PANO SEK MICROFIBRA EXTRA 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4980;ESFREBOM PANO ALGODAO CRU P/ PIA 1X3X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4981;ESFREBOM PANO ALGODAO CRU ESFREGAO 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4982;ESFREBOM PANO SACO P/ RODO ALGODAO 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4983;ESFREBOM PANO DE PRATO MICROFIBRA 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4990;ESFREBOM PANO EVOLUTION PIA 5 UNI 1X24X5;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT49906;ESFREBOM PANO LAVAVEL PARA PIA L5P4;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT4991;ESFREBOM PANO EVOLUTION ROLO C/64 1X12;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT49916;ESFREBOM PANO LAVAVEL PARA PIA ROLO;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0024;NOVICA;BT499H;NOVICA DESENTUPIDOR TURBO CONCEPT 1X12#;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0052;MARCA PROPRIA;BT499PR;DESENTUPIDOR PARA PIA PRATIK 2X6X1;;;;;;1;;;;;
PRP001;ACESSORIOS;BT0052;MARCA PROPRIA;BT499SM;DESENTUPIDOR PARA PIA SMART 2X6X1;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5000;ESFREBOM PANO MULTIUSO PLUS C/3 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT50006;ESFREBOM PANO MULTIUSO PLUS 1 X 36;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5001;ESFREBOM PANO MULTIUSO DOTS C/3 1X25;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5003;ESFREBOM ALTA PERFORMANCE COZINHA 1X12;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5004;ESFREBOM ALTA PERFORMANCE BANHEIRO 1X12;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5005;ESFREBOM ALTA PERFORMANCE MULTI C/3 1X24;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5006;#ESFREBOM LENCOS ANTIMANCHAS 1X20;;;;;;1;;;;;
PRP046;PANOS;BT0008;ESFREBOM;BT5007;ESFREBOM PANO ALTA PERFOR UNI MICRO 1X24;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT565B;SANILUX ESCOVA SANIT B SUPORT PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT565BCN;SANILUX ESCOVA SANIT B SUPORT PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT565C;SANILUX ESCOVA SANIT SUPORT C PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT565P;SANILUX ESCOVA SANIT SUPORT PLAST PT1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT565PCN;SANILUX ESCOVA SANIT SUPORT PLAST PT1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT565V;SANILUX ESCOVA SANIT SUPORT V PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT566AT;ATLAS ESCOVA SANITARIA ATLAS - 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566B;SANILUX ESCOVA SANIT PETALA B PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566BCN;SANILUX ESCOVA SANIT PETALA B PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566C;SANILUX ESCOVA SANIT PETALA C PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566H;SANILUX ESCOVA SANIT PETALA CONCEPT 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566HCN;SANILUX ESCOVA SANIT PETALA CONCEPT 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566P;SANILUX ESCOVA SANIT PETALA PLAST PT1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566PCN;SANILUX ESCOVA SANIT PETALA PLAST PT1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT566V;SANILUX ESCOVA SANIT PETALA V PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT567B;SANILUX ESCOVA SANITARIA POTE PLAST 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT567CP;ESCOVA SANITARIA COOP 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT567P;SANILUX ESCOVA SANITARIA PLAST PT 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT567WM;ESCOVA SANITARIA GV C/ SUPORTE 1x12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0052;MARCA PROPRIA;BT570WM;ESCOVA SANITARIA GV S/ SUPORTE 1x36;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5800;SANILUX PEDRA SANITARIA MISTA 1X48;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5810;SANILUX PEDRA NAFTALINA 1X30;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5820;SANILUX LIMPA BOX 300 ML 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5830;SANILUX DESINFETANTE ORIGINAL 500ML 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5831;SANILUX DESINFETANTE POWER 500ML 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5832;SANILUX DESINFETANTE CLORO 500ML 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT585;ESCOVA SANILUX COM SUPORTE COLLORS 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT586;ESCOVA SANILUX PETALAS COLLORS 1X12;;;;;;1;;;;;
PRP021;ESCOVAS;BT0059;SANILUX;BT587;SANILUX ESCOVA SANITARIA COLLORS 1X36#;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5900;SANILUX PEDRA SANITARIA LAVANDA 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5901;SANILUX PEDRA SANITARIA OCEANO 1X24#;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5902;SANILUX PEDRA SANITARIA PINHAIS 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5910;SANILUX BLOCO SANITARIO LAVANDA 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5910R;SANILUX REFIL BLOCO SANITARIO LAVAN 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5911;SANILUX BLOCO SANITARIO OCEANO 1X24##;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5911R;SANILUX REFIL BLOCO SANITARIO OCEAN 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5921;SANILUX CAIXA ACOPLADA OCEANO 1X24#;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5930;SANILUX PASTILHA ADESIVA LAVAND C/3 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5931;SANILUX PASTILHA ADESIVA OCEANO C/3 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5932;SANILUX PASTILHA ADESIVA PINHAISC/3 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5940;SANILUX APLICADOR GEL LAVANDA 6 APL 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5940R;SANILUX REFIL GEL LAVANDA 6 APL 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5941;SANILUX APLICADOR GEL OCEANO 6 APL 1X12#;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5941R;SANILUX REFIL GEL OCEANO 6 APL 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5942;SANILUX APLICADOR GEL PINHAIS 6 APL 1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5950;SANILUX APLICADOR GEL LAVANDA UNI 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5951;SANILUX APLICADOR GEL OCEANO UNI 1X24#;;;;;;1;;;;;
PRP051;QUIMICOS;BT0059;SANILUX;BT5952;SANILUX APLICADOR GEL PINHAIS UNI 1X24;;;;;;1;;;;;
PRP051;QUIMICOS;BT0022;QUIMICOS;BT6060;DESUMIDIFICADOR DE AMBIENTES LAVANDA1X12;;;;;;1;;;;;
PRP051;QUIMICOS;BT0022;QUIMICOS;BT6061;DESUMIDIFICADOR DE AMBIENTES NEUTRO 1X12;;;;;;1;;;;;
PRP055;RODOS;BT0052;MARCA PROPRIA;BT611PR;RODO DE PIA PRATIK 2X6X1;;;;;;1;;;;;
PRP055;RODOS;BT0052;MARCA PROPRIA;BT611SM;RODO DE PIA SMART 2X6X1;;;;;;1;;;;;
